time,isobaricInhPa,latitude_x,longitude_x,temperature,geopotential,specific_humidity,geopotential_height
29-05-2024,30,26.75,84.5,215.53384,235260.69,3.07E-06,23981.72171
29-05-2024,20,26.75,84.5,221.98083,260774.56,3.08E-06,26582.52396
29-05-2024,10,26.75,84.5,233.97989,306179.88,3.22E-06,31210.99694
30-05-2024,1000,26.75,84.5,303.8977,-70.53516,0.020827012,-7.19012844
30-05-2024,925,26.75,84.5,300.35938,6741.246,0.01987,687.1810398
30-05-2024,900,26.75,84.5,300.0957,9131.402,0.018792348,930.8258919
30-05-2024,850,26.75,84.5,298.48047,14100.625,0.01762043,1437.372579
30-05-2024,800,26.75,84.5,295.76636,19318.922,0.011507665,1969.309072
30-05-2024,700,26.75,84.5,287.98608,30561.004,0.006311994,3115.290928
30-05-2024,600,26.75,84.5,277.65796,43118.715,0.006085804,4395.383792
30-05-2024,500,26.75,84.5,268.4641,57445.74,0.004172522,5855.834862
30-05-2024,400,26.75,84.5,262.80286,74415.81,0.000310856,7585.70948
30-05-2024,300,26.75,84.5,249.72772,95626.375,6.97E-05,9747.846585
30-05-2024,200,26.75,84.5,227.9108,123408.69,1.58E-05,12579.88685
30-05-2024,100,26.75,84.5,197.81046,165398.81,4.85E-06,16860.22528
30-05-2024,70,26.75,84.5,192.46574,185238.19,2.50E-06,18882.58818
30-05-2024,50,26.75,84.5,204.1438,204346,2.74E-06,20830.37717
30-05-2024,30,26.75,84.5,214.98076,235346.56,3.02E-06,23990.47503
30-05-2024,20,26.75,84.5,223.27936,260866.5,3.07E-06,26591.89602
30-05-2024,10,26.75,84.5,234.81783,306353.12,3.11E-06,31228.65647
31-05-2024,1000,26.75,84.5,302.46875,74.33594,0.019375531,7.577567788
31-05-2024,925,26.75,84.5,299.76538,6863.668,0.018054692,699.6603466
31-05-2024,900,26.75,84.5,299.02197,9243.4375,0.016122548,942.2464322
31-05-2024,850,26.75,84.5,296.0818,14176.859,0.015856082,1445.143629
31-05-2024,800,26.75,84.5,295.14966,19354.793,0.007898478,1972.965647
31-05-2024,700,26.75,84.5,287.63208,30578.926,0.002659899,3117.117839
31-05-2024,600,26.75,84.5,277.15576,43068.93,0.00172456,4390.308869
31-05-2024,500,26.75,84.5,269.06543,57363.543,0.000531236,5847.455963
31-05-2024,400,26.75,84.5,262.523,74310.47,4.44E-05,7574.971458
31-05-2024,300,26.75,84.5,250.93802,95628,2.07E-05,9748.012232
31-05-2024,200,26.75,84.5,227.12668,123421.31,2.85E-05,12581.17329
31-05-2024,100,26.75,84.5,197.40627,165328.19,4.13E-06,16853.0265
31-05-2024,70,26.75,84.5,193.5374,185259.56,2.50E-06,18884.76656
31-05-2024,50,26.75,84.5,204.2866,204410.62,2.73E-06,20836.96432
31-05-2024,30,26.75,84.5,215.20082,235438.81,3.05E-06,23999.8787
31-05-2024,20,26.75,84.5,222.23819,261012.69,3.08E-06,26606.79817
31-05-2024,10,26.75,84.5,233.6009,306709.75,3.17E-06,31265.01019
01-06-2024,1000,26.75,84.5,302.9309,165.01562,0.020890638,16.82116412
01-06-2024,925,26.75,84.5,300.56396,6973.6133,0.01714985,710.8678186
01-06-2024,900,26.75,84.5,299.36426,9357.375,0.016296357,953.8608563
01-06-2024,850,26.75,84.5,295.71313,14293.168,0.018255142,1456.999796
01-06-2024,800,26.75,84.5,293.08813,19467.645,0.013817905,1984.469419
01-06-2024,700,26.75,84.5,286.94604,30643.91,0.005383763,3123.7421
01-06-2024,600,26.75,84.5,277.6709,43165.297,0.002617115,4400.132212
01-06-2024,500,26.75,84.5,268.55298,57473.9,0.002346324,5858.705403
01-06-2024,400,26.75,84.5,260.04126,74383.44,0.00253834,7582.409786
01-06-2024,300,26.75,84.5,248.79709,95549.56,0.000218164,9740.01631
01-06-2024,200,26.75,84.5,227.12827,123262.81,4.63E-05,12565.01631
01-06-2024,100,26.75,84.5,197.47134,165078.44,4.81E-06,16827.56779
01-06-2024,70,26.75,84.5,195.0386,185082.81,2.43E-06,18866.74924
01-06-2024,50,26.75,84.5,206.0469,204429.38,2.78E-06,20838.87666
01-06-2024,30,26.75,84.5,216.7422,235343.81,3.07E-06,23990.1947
01-06-2024,20,26.75,84.5,223.99687,260910.56,3.09E-06,26596.38736
01-06-2024,10,26.75,84.5,232.34543,306704.5,3.14E-06,31264.47503
02-06-2024,1000,26.75,84.5,303.4829,262.88672,0.019315932,26.79783078
02-06-2024,925,26.75,84.5,300.07104,7078.2305,0.017872546,721.5321611
02-06-2024,900,26.75,84.5,298.27393,9456.047,0.01659939,963.9191641
02-06-2024,850,26.75,84.5,294.73462,14370.016,0.015787803,1464.833435
02-06-2024,800,26.75,84.5,292.42676,19519.844,0.010895941,1989.790418
02-06-2024,700,26.75,84.5,284.42554,30632.215,0.0064943,3122.549949
02-06-2024,600,26.75,84.5,276.51123,43067.754,0.004166033,4390.188991
02-06-2024,500,26.75,84.5,269.16553,57380.344,0.001874026,5849.168603
02-06-2024,400,26.75,84.5,260.18393,74318.16,0.000693458,7575.755352
02-06-2024,300,26.75,84.5,248.06166,95402.19,3.87E-05,9724.993884
02-06-2024,200,26.75,84.5,226.80124,123063,6.18E-05,12544.64832
02-06-2024,100,26.75,84.5,196.65807,164922.38,4.29E-06,16811.65953
02-06-2024,70,26.75,84.5,196.43437,184884.81,2.44E-06,18846.56575
02-06-2024,50,26.75,84.5,203.08359,204275.19,2.72E-06,20823.15902
02-06-2024,30,26.75,84.5,215.79979,235343.62,3.06E-06,23990.17533
02-06-2024,20,26.75,84.5,225.6486,261029.62,3.06E-06,26608.52396
02-06-2024,10,26.75,84.5,231.81572,306743.88,3.07E-06,31268.4893
03-06-2024,1000,26.75,84.5,302.82373,112.908936,0.017947251,11.50957554
03-06-2024,925,26.75,84.5,302.08252,6928.8125,0.015423683,706.3009684
03-06-2024,900,26.75,84.5,300.9502,9323.074,0.014754191,950.3643221
03-06-2024,850,26.75,84.5,297.90356,14280.805,0.01330657,1455.739551
03-06-2024,800,26.75,84.5,293.8911,19469.234,0.011603519,1984.631397
03-06-2024,700,26.75,84.5,284.85718,30621.836,0.006767426,3121.491947
03-06-2024,600,26.75,84.5,276.16772,43068.332,0.003716209,4390.24791
03-06-2024,500,26.75,84.5,268.25342,57312.164,0.000557516,5842.218552
03-06-2024,400,26.75,84.5,256.92206,74173.34,0.001182476,7560.992864
03-06-2024,300,26.75,84.5,248.83415,95196.5,2.20E-05,9704.026504
03-06-2024,200,26.75,84.5,226.59659,122830.81,2.06E-05,12520.97961
03-06-2024,100,26.75,84.5,197.71648,164758.75,2.95E-06,16794.97961
03-06-2024,70,26.75,84.5,196.04689,184750.5,2.55E-06,18832.87462
03-06-2024,50,26.75,84.5,205.92924,204113.62,2.80E-06,20806.68909
03-06-2024,30,26.75,84.5,220.74281,235392.19,3.06E-06,23995.1264
03-06-2024,20,26.75,84.5,223.35274,261341.88,3.00E-06,26640.35474
03-06-2024,10,26.75,84.5,233.36192,306671.88,3.16E-06,31261.14985
04-06-2024,1000,26.75,84.5,303.97363,279.7588,0.018908527,28.51771662
04-06-2024,925,26.75,84.5,300.51904,7104.711,0.017451312,724.2314985
04-06-2024,900,26.75,84.5,298.90234,9486.844,0.016440496,967.0585117
04-06-2024,850,26.75,84.5,295.80884,14413.215,0.014796635,1469.237003
04-06-2024,800,26.75,84.5,292.3335,19575.05,0.013148396,1995.417941
04-06-2024,700,26.75,84.5,284.09985,30686.137,0.007406338,3128.046585
04-06-2024,600,26.75,84.5,276.2046,43119.246,0.003594289,4395.43792
04-06-2024,500,26.75,84.5,267.45898,57366.473,0.002196016,5847.754638
04-06-2024,400,26.75,84.5,260.79755,74267.53,0.000523704,7570.594292
04-06-2024,300,26.75,84.5,246.44171,95340.06,2.79E-05,9718.66055
04-06-2024,200,26.75,84.5,225.92188,122737.25,1.54E-05,12511.44241
04-06-2024,100,26.75,84.5,197.37662,164616.06,3.07E-06,16780.43425
04-06-2024,70,26.75,84.5,196.45752,184716.12,2.56E-06,18829.37003
04-06-2024,50,26.75,84.5,209.25598,204257.94,2.85E-06,20821.40061
04-06-2024,30,26.75,84.5,220.38263,235759.44,3.03E-06,24032.56269
04-06-2024,20,26.75,84.5,222.75893,261539.31,2.98E-06,26660.48012
04-06-2024,10,26.75,84.5,230.68384,306810,3.16E-06,31275.22936
05-06-2024,1000,26.75,84.5,302.02832,307.62524,0.017497908,31.35833231
05-06-2024,925,26.75,84.5,299.1006,7089.621,0.018562686,722.6932722
05-06-2024,900,26.75,84.5,298.48193,9466.848,0.018600883,965.0201835
05-06-2024,850,26.75,84.5,296.21436,14403.461,0.016974501,1468.242712
05-06-2024,800,26.75,84.5,292.72754,19575.969,0.014180809,1995.511621
05-06-2024,700,26.75,84.5,285.17432,30721.066,0.006917065,3131.607136
05-06-2024,600,26.75,84.5,277.3097,43186.1,0.003170387,4402.252803
05-06-2024,500,26.75,84.5,269.1526,57506.008,0.001132618,5861.978389
05-06-2024,400,26.75,84.5,260.75616,74475.69,0.000117745,7591.813456
05-06-2024,300,26.75,84.5,246.1438,95397.06,2.74E-05,9724.470948
05-06-2024,200,26.75,84.5,226.28859,122885.125,1.29E-05,12526.51631
05-06-2024,100,26.75,84.5,197.11923,164677.75,3.39E-06,16786.72273
05-06-2024,70,26.75,84.5,198.45427,184756.25,2.60E-06,18833.46075
05-06-2024,50,26.75,84.5,208.04189,204380.5,2.82E-06,20833.89399
05-06-2024,30,26.75,84.5,216.62558,235667.38,3.03E-06,24023.17839
05-06-2024,20,26.75,84.5,223.0662,261324.25,3.05E-06,26638.55759
05-06-2024,10,26.75,84.5,232.45755,306871.06,3.13E-06,31281.45362
06-06-2024,1000,26.75,84.5,304.02124,257.39844,0.01846439,26.23837309
06-06-2024,925,26.75,84.5,300.13037,7069.66,0.016299384,720.6585117
06-06-2024,900,26.75,84.5,298.49878,9447.559,0.0157649,963.0539246
06-06-2024,850,26.75,84.5,294.1548,14358.121,0.015249614,1463.620897
06-06-2024,800,26.75,84.5,290.05908,19484.3,0.013165871,1986.167176
06-06-2024,700,26.75,84.5,284.81494,30573.496,0.007065681,3116.564322
06-06-2024,600,26.75,84.5,278.3982,43080.215,0.002382172,4391.459225
06-06-2024,500,26.75,84.5,270.92456,57467.6,0.00025517,5858.063201
06-06-2024,400,26.75,84.5,261.44672,74524.03,7.06E-05,7596.741081
06-06-2024,300,26.75,84.5,246.20142,95449.56,3.39E-05,9729.82263
06-06-2024,200,26.75,84.5,226.0905,123010.375,3.35E-05,12539.28389
06-06-2024,100,26.75,84.5,197.66881,164826.75,2.74E-06,16801.91131
06-06-2024,70,26.75,84.5,197.08447,184865.38,2.53E-06,18844.58512
06-06-2024,50,26.75,84.5,207.07352,204375.5,2.80E-06,20833.3843
06-06-2024,30,26.75,84.5,216.18971,235557.56,2.99E-06,24011.98369
06-06-2024,20,26.75,84.5,223.44095,261273.81,3.08E-06,26633.4159
06-06-2024,10,26.75,84.5,230.74196,306643.12,3.19E-06,31258.21814
07-06-2024,1000,26.75,84.5,304.43164,19.726562,0.019376503,2.010862589
07-06-2024,925,26.75,84.5,301.35376,6849.3906,0.016994225,698.2049541
07-06-2024,900,26.75,84.5,300.12988,9239.031,0.015658127,941.7972477
07-06-2024,850,26.75,84.5,297.1565,14184.68,0.012511289,1445.940877
07-06-2024,800,26.75,84.5,292.85547,19356.223,0.011353803,1973.111417
07-06-2024,700,26.75,84.5,286.21973,30491.71,0.004724521,3108.227319
07-06-2024,600,26.75,84.5,278.3706,43007.773,0.001661878,4384.07472
07-06-2024,500,26.75,84.5,270.54102,57369.902,0.000415914,5848.104179
07-06-2024,400,26.75,84.5,259.59464,74371.47,0.000905725,7581.189602
07-06-2024,300,26.75,84.5,248.12354,95321.69,3.48E-05,9716.787971
07-06-2024,200,26.75,84.5,226.00269,122899.5,3.83E-05,12527.98165
07-06-2024,100,26.75,84.5,196.78964,164573,3.91E-06,16776.04485
07-06-2024,70,26.75,84.5,199.09148,184717.25,2.48E-06,18829.48522
07-06-2024,50,26.75,84.5,208.57475,204314.62,2.77E-06,20827.17839
07-06-2024,30,26.75,84.5,217.45535,235519.19,3.02E-06,24008.07238
07-06-2024,20,26.75,84.5,223.29846,261241.56,3.08E-06,26630.12844
07-06-2024,10,26.75,84.5,230.66547,306623.8,3.17E-06,31256.24873
08-06-2024,1000,26.75,84.5,304.13623,-117.671875,0.01986945,-11.99509429
08-06-2024,925,26.75,84.5,302.36792,6714.5312,0.01825421,684.4578186
08-06-2024,900,26.75,84.5,301.29712,9114.293,0.016554946,929.0818552
08-06-2024,850,26.75,84.5,298.5171,14081.527,0.012160953,1435.42579
08-06-2024,800,26.75,84.5,293.9541,19273.422,0.010664185,1964.670948
08-06-2024,700,26.75,84.5,286.85107,30444.809,0.00374211,3103.446381
08-06-2024,600,26.75,84.5,279.99927,42990.17,0.002110822,4382.280326
08-06-2024,500,26.75,84.5,270.43652,57431.992,0.003637837,5854.433435
08-06-2024,400,26.75,84.5,260.71893,74485.5,0.000688281,7592.813456
08-06-2024,300,26.75,84.5,247.99413,95519.5,0.000622345,9736.95209
08-06-2024,200,26.75,84.5,225.40672,123045.69,3.87E-05,12542.88379
08-06-2024,100,26.75,84.5,196.07516,164667,3.47E-06,16785.62691
08-06-2024,70,26.75,84.5,195.68097,184574.81,2.74E-06,18814.96534
08-06-2024,50,26.75,84.5,211.3029,204188.75,2.77E-06,20814.3476
08-06-2024,30,26.75,84.5,213.42982,235376.19,3.03E-06,23993.49541
08-06-2024,20,26.75,84.5,226.19232,260888.69,3.09E-06,26594.158
08-06-2024,10,26.75,84.5,230.33772,306275.5,3.17E-06,31220.74414
09-06-2024,1000,26.75,84.5,303.5298,-47.476562,0.02153468,-4.839608767
09-06-2024,925,26.75,84.5,303.3645,6791.086,0.017437218,692.2615698
09-06-2024,900,26.75,84.5,302.323,9197.746,0.015337227,937.588787
09-06-2024,850,26.75,84.5,299.7041,14178.57,0.009963443,1445.318043
09-06-2024,800,26.75,84.5,295.42627,19383.727,0.007049255,1975.915087
09-06-2024,700,26.75,84.5,287.48853,30570.633,0.003460053,3116.272477
09-06-2024,600,26.75,84.5,280.08203,43169.12,0.003660744,4400.521916
09-06-2024,500,26.75,84.5,270.66357,57596.18,0.002854427,5871.170234
09-06-2024,400,26.75,84.5,260.53778,74635.45,0.002157607,7608.098879
09-06-2024,300,26.75,84.5,247.57819,95668.44,0.000422317,9752.134557
09-06-2024,200,26.75,84.5,226.31462,123213.25,2.03E-05,12559.96432
09-06-2024,100,26.75,84.5,194.58725,164762.44,4.29E-06,16795.35576
09-06-2024,70,26.75,84.5,197.76276,184718.81,2.76E-06,18829.64424
09-06-2024,50,26.75,84.5,209.9323,204439.56,2.72E-06,20839.91437
09-06-2024,30,26.75,84.5,217.11902,235639.38,3.05E-06,24020.32416
09-06-2024,20,26.75,84.5,224.13373,261293.25,3.09E-06,26635.39755
09-06-2024,10,26.75,84.5,232.90681,306882.3,3.18E-06,31282.59939
10-06-2024,1000,26.75,84.5,304.823,-14.4453125,0.0205241,-1.472508919
10-06-2024,925,26.75,84.5,302.24634,6825.2773,0.018830374,695.7469215
10-06-2024,900,26.75,84.5,301.43604,9225.973,0.017218187,940.466157
10-06-2024,850,26.75,84.5,298.85498,14198.305,0.012029468,1447.329766
10-06-2024,800,26.75,84.5,294.74927,19396.148,0.008774542,1977.181244
10-06-2024,700,26.75,84.5,288.12427,30580.79,0.003422689,3117.307849
10-06-2024,600,26.75,84.5,280.8413,43212.25,0.002758858,4404.918451
10-06-2024,500,26.75,84.5,270.5774,57675.94,0.004638496,5879.300714
10-06-2024,400,26.75,84.5,260.91895,74725.83,0.001685157,7617.311927
10-06-2024,300,26.75,84.5,246.58975,95743,0.000473992,9759.734964
10-06-2024,200,26.75,84.5,225.8217,123233.94,3.26E-05,12562.07339
10-06-2024,100,26.75,84.5,195.47491,164924.44,3.65E-06,16811.86952
10-06-2024,70,26.75,84.5,194.81953,184809.38,2.91E-06,18838.87666
10-06-2024,50,26.75,84.5,210.17226,204335.81,2.74E-06,20829.33843
10-06-2024,30,26.75,84.5,216.23514,235694.81,3.05E-06,24025.97452
10-06-2024,20,26.75,84.5,222.18402,261224.88,3.10E-06,26628.42813
10-06-2024,10,26.75,84.5,232.54388,306590.5,3.25E-06,31252.85423
11-06-2024,1000,26.75,84.5,303.51343,-27.808594,0.02048587,-2.834719062
11-06-2024,925,26.75,84.5,300.88306,6782.8984,0.020403855,691.4269521
11-06-2024,900,26.75,84.5,300.8767,9177.844,0.018054001,935.5600408
11-06-2024,850,26.75,84.5,299.13965,14151.637,0.012461689,1442.572579
11-06-2024,800,26.75,84.5,295.38037,19358.8,0.008773316,1973.374108
11-06-2024,700,26.75,84.5,287.04712,30550.629,0.003319614,3114.233333
11-06-2024,600,26.75,84.5,279.9978,43121.664,0.003631213,4395.684404
11-06-2024,500,26.75,84.5,270.8015,57577.094,0.00380304,5869.224669
11-06-2024,400,26.75,84.5,260.3985,74635.59,0.001973281,7608.11315
11-06-2024,300,26.75,84.5,247.91914,95647.125,0.000379295,9749.961774
11-06-2024,200,26.75,84.5,226.14738,123233.56,5.02E-05,12562.03466
11-06-2024,100,26.75,84.5,196.0707,164840.06,3.14E-06,16803.26809
11-06-2024,70,26.75,84.5,197.70345,184791.31,2.76E-06,18837.03466
11-06-2024,50,26.75,84.5,207.96832,204295.62,2.69E-06,20825.24159
11-06-2024,30,26.75,84.5,218.35916,235594.19,3.06E-06,24015.71764
11-06-2024,20,26.75,84.5,221.61473,261169.31,3.07E-06,26622.76351
11-06-2024,10,26.75,84.5,231.26434,306446.56,3.28E-06,31238.18145
12-06-2024,1000,26.75,84.5,304.64966,-89.073975,0.020631347,-9.079915902
12-06-2024,925,26.75,84.5,302.4458,6743.4727,0.018017802,687.4080224
12-06-2024,900,26.75,84.5,302.1577,9146.965,0.01602653,932.4123344
12-06-2024,850,26.75,84.5,299.36426,14131.539,0.013944486,1440.523853
12-06-2024,800,26.75,84.5,295.21753,19345.742,0.011454331,1972.043017
12-06-2024,700,26.75,84.5,286.4131,30542.336,0.004668267,3113.387971
12-06-2024,600,26.75,84.5,279.98267,43090.523,0.003203239,4392.50999
12-06-2024,500,26.75,84.5,271.1018,57566.117,0.003767897,5868.105708
12-06-2024,400,26.75,84.5,260.67267,74612.72,0.001661198,7605.781855
12-06-2024,300,26.75,84.5,247.99416,95637.06,0.000221858,9748.93578
12-06-2024,200,26.75,84.5,226.962,123285.31,2.33E-05,12567.30989
12-06-2024,100,26.75,84.5,194.3408,164955.94,3.60E-06,16815.08053
12-06-2024,70,26.75,84.5,196.66583,184655.19,2.81E-06,18823.15902
12-06-2024,50,26.75,84.5,210.20744,204363.12,2.75E-06,20832.12232
12-06-2024,30,26.75,84.5,215.94371,235395.81,3.05E-06,23995.49541
12-06-2024,20,26.75,84.5,222.39856,261034.62,3.10E-06,26609.03364
12-06-2024,10,26.75,84.5,232.48535,306423.8,3.23E-06,31235.86137
13-06-2024,1000,26.75,84.5,304.57666,-164.71875,0.020464564,-16.79090214
13-06-2024,925,26.75,84.5,300.54053,6652.9414,0.019875193,678.1795515
13-06-2024,900,26.75,84.5,300.31055,9044.547,0.018594408,921.9721713
13-06-2024,850,26.75,84.5,298.64136,14013.734,0.015181482,1428.515189
13-06-2024,800,26.75,84.5,295.56738,19226.922,0.011142506,1959.930887
13-06-2024,700,26.75,84.5,287.0652,30446.64,0.005933666,3103.633028
13-06-2024,600,26.75,84.5,279.92505,42993.848,0.001691556,4382.65525
13-06-2024,500,26.75,84.5,271.3015,57460.707,0.0031584,5857.36055
13-06-2024,400,26.75,84.5,260.9162,74507.875,0.00197356,7595.094292
13-06-2024,300,26.75,84.5,248.73993,95579.19,0.000227268,9743.036697
13-06-2024,200,26.75,84.5,225.99944,123248.625,4.65E-05,12563.57034
13-06-2024,100,26.75,84.5,193.85408,164804.56,3.59E-06,16799.64934
13-06-2024,70,26.75,84.5,197.46846,184745.31,2.82E-06,18832.34557
13-06-2024,50,26.75,84.5,206.06102,204147.25,2.69E-06,20810.11723
13-06-2024,30,26.75,84.5,216.66199,235168.44,3.06E-06,23972.31804
13-06-2024,20,26.75,84.5,225.87358,260934.25,3.07E-06,26598.80224
13-06-2024,10,26.75,84.5,232.05621,306318.88,3.26E-06,31225.16616
14-06-2024,1000,26.75,84.5,303.5454,-119.96094,0.018880567,-12.22843425
14-06-2024,925,26.75,84.5,300.1194,6676.8984,0.018775186,680.6216514
14-06-2024,900,26.75,84.5,299.26685,9062.012,0.01918765,923.7524975
14-06-2024,850,26.75,84.5,297.948,14019.9375,0.017544817,1429.147554
14-06-2024,800,26.75,84.5,295.45532,19232.355,0.012371827,1960.484709
14-06-2024,700,26.75,84.5,287.11963,30459.441,0.006609755,3104.93792
14-06-2024,600,26.75,84.5,279.2422,43012.035,0.003721534,4384.509174
14-06-2024,500,26.75,84.5,271.7068,57430.94,0.000764789,5854.326198
14-06-2024,400,26.75,84.5,262.27563,74560.766,0.000698351,7600.485831
14-06-2024,300,26.75,84.5,249.02437,95710.125,0.000219885,9756.383792
14-06-2024,200,26.75,84.5,226.54176,123378.44,6.35E-05,12576.80326
14-06-2024,100,26.75,84.5,193.66356,164858.06,2.74E-06,16805.10296
14-06-2024,70,26.75,84.5,198.1786,184729.69,2.59E-06,18830.75331
14-06-2024,50,26.75,84.5,207.52785,204277.56,2.71E-06,20823.40061
14-06-2024,30,26.75,84.5,215.63184,235486.56,3.02E-06,24004.74618
14-06-2024,20,26.75,84.5,222.6486,260886.44,3.07E-06,26593.92864
14-06-2024,10,26.75,84.5,233.51723,306624.88,3.23E-06,31256.35882
15-06-2024,1000,26.75,84.5,301.9729,-99.35181,0.018550256,-10.1276055
15-06-2024,925,26.75,84.5,299.01978,6667.164,0.019812444,679.6293578
15-06-2024,900,26.75,84.5,299.364,9049.422,0.019945959,922.4691131
15-06-2024,850,26.75,84.5,298.47827,14016.602,0.017624239,1428.807543
15-06-2024,800,26.75,84.5,295.09058,19232.809,0.013750965,1960.530989
15-06-2024,700,26.75,84.5,286.68286,30440.082,0.006366055,3102.964526
15-06-2024,600,26.75,84.5,279.85596,43018.74,0.002819534,4385.192661
15-06-2024,500,26.75,84.5,272.75024,57472.82,0.000676667,5858.595311
15-06-2024,400,26.75,84.5,263.34924,74652.45,0.000124115,7609.831804
15-06-2024,300,26.75,84.5,249.19417,95874.94,0.00028889,9773.184506
15-06-2024,200,26.75,84.5,226.12622,123531.94,8.86E-05,12592.45056
15-06-2024,100,26.75,84.5,193.69287,165067.25,3.99E-06,16826.42712
15-06-2024,70,26.75,84.5,196.7182,184860.88,2.79E-06,18844.1264
15-06-2024,50,26.75,84.5,207.29262,204295.38,2.78E-06,20825.21713
15-06-2024,30,26.75,84.5,216.72185,235519.12,3.04E-06,24008.06524
15-06-2024,20,26.75,84.5,221.6898,261087.81,3.08E-06,26614.45566
15-06-2024,10,26.75,84.5,235.27773,306673.88,3.18E-06,31261.35372
16-06-2024,1000,26.75,84.5,302.7661,-33.673584,0.018964725,-3.43257737
16-06-2024,925,26.75,84.5,300.32886,6758.965,0.018488364,688.9872579
16-06-2024,900,26.75,84.5,299.46558,9145.039,0.018961387,932.2160041
16-06-2024,850,26.75,84.5,298.03784,14106.031,0.017967872,1437.923649
16-06-2024,800,26.75,84.5,295.82788,19323.578,0.012730401,1969.78369
16-06-2024,700,26.75,84.5,286.97314,30560.367,0.006927405,3115.225994
16-06-2024,600,26.75,84.5,279.68018,43123.332,0.002011839,4395.854434
16-06-2024,500,26.75,84.5,271.9402,57569.566,0.002109937,5868.457288
16-06-2024,400,26.75,84.5,264.90717,74800.55,0.000473045,7624.928644
16-06-2024,300,26.75,84.5,248.19528,96015.94,0.00046829,9787.557594
16-06-2024,200,26.75,84.5,226.57916,123633.875,0.00011082,12602.84149
16-06-2024,100,26.75,84.5,193.36055,165265.56,3.16E-06,16846.6422
16-06-2024,70,26.75,84.5,194.84604,185054.12,2.78E-06,18863.82467
16-06-2024,50,26.75,84.5,205.03085,204315.44,2.79E-06,20827.26198
16-06-2024,30,26.75,84.5,215.52274,235570.19,3.04E-06,24013.27115
16-06-2024,20,26.75,84.5,225.7563,261157.88,3.10E-06,26621.59837
16-06-2024,10,26.75,84.5,234.8828,306836.12,3.16E-06,31277.89195
17-06-2024,1000,26.75,84.5,302.34497,-166.99756,0.0190972,-17.02319674
17-06-2024,925,26.75,84.5,301.09814,6623.3945,0.017777314,675.1676351
17-06-2024,900,26.75,84.5,300.3828,9014.996,0.017518869,918.9598369
17-06-2024,850,26.75,84.5,298.614,13981.484,0.015155272,1425.227727
17-06-2024,800,26.75,84.5,295.9934,19198.734,0.011699618,1957.057492
17-06-2024,700,26.75,84.5,285.8208,30432.117,0.010095472,3102.152599
17-06-2024,600,26.75,84.5,280.5188,43001.902,0.00263172,4383.476249
17-06-2024,500,26.75,84.5,274.10425,57515.25,0.000789197,5862.920489
17-06-2024,400,26.75,84.5,264.74945,74822.234,0.000201358,7627.139042
17-06-2024,300,26.75,84.5,248.24895,95998.19,0.000102356,9785.748216
17-06-2024,200,26.75,84.5,226.41306,123602.69,5.54E-05,12599.66259
17-06-2024,100,26.75,84.5,193.8075,165240.31,4.06E-06,16844.0683
17-06-2024,70,26.75,84.5,195.82669,184937.19,3.03E-06,18851.9052
17-06-2024,50,26.75,84.5,207.6742,204448.06,2.86E-06,20840.78084
17-06-2024,30,26.75,84.5,219.031,235639.25,3.06E-06,24020.31091
17-06-2024,20,26.75,84.5,223.44707,261327.38,3.09E-06,26638.87666
17-06-2024,10,26.75,84.5,232.7153,307152.5,3.14E-06,31310.14271
18-06-2024,1000,26.75,84.5,301.42358,-361.9336,0.017604234,-36.8943527
18-06-2024,925,26.75,84.5,300.09473,6392.1875,0.018280866,651.5991335
18-06-2024,900,26.75,84.5,300.27466,8779.8125,0.017305257,894.9859837
18-06-2024,850,26.75,84.5,299.1355,13749.746,0.014650471,1401.605097
18-06-2024,800,26.75,84.5,296.49487,18980.305,0.013193066,1934.791539
18-06-2024,700,26.75,84.5,286.802,30239.582,0.010698057,3082.526198
18-06-2024,600,26.75,84.5,279.93774,42813.44,0.002323206,4364.265036
18-06-2024,500,26.75,84.5,273.38647,57295.832,0.001308718,5840.553721
18-06-2024,400,26.75,84.5,264.14447,74529.58,0.000355385,7597.30683
18-06-2024,300,26.75,84.5,248.74292,95735.125,0.000246502,9758.932212
18-06-2024,200,26.75,84.5,227.40173,123453.625,6.89E-05,12584.46738
18-06-2024,100,26.75,84.5,193.4443,165091.62,4.12E-06,16828.91131
18-06-2024,70,26.75,84.5,196.613,184863.56,2.95E-06,18844.39959
18-06-2024,50,26.75,84.5,209.2596,204448.56,2.80E-06,20840.8318
18-06-2024,30,26.75,84.5,217.67569,235770.06,3.06E-06,24033.64526
18-06-2024,20,26.75,84.5,225.7449,261540.56,3.06E-06,26660.60754
18-06-2024,10,26.75,84.5,230.69711,307111.5,3.14E-06,31305.9633
19-06-2024,1000,26.75,84.5,300.83716,-234.78125,0.018002432,-23.93284913
19-06-2024,925,26.75,84.5,298.17773,6501.3086,0.018587511,662.7225892
19-06-2024,900,26.75,84.5,298.5752,8875,0.0180134,904.6890928
19-06-2024,850,26.75,84.5,297.3806,13819.078,0.015229753,1408.672579
19-06-2024,800,26.75,84.5,294.21167,19013.316,0.013264053,1938.156575
19-06-2024,700,26.75,84.5,286.01514,30210.254,0.011440013,3079.536595
19-06-2024,600,26.75,84.5,278.55322,42764.33,0.006331774,4359.258919
19-06-2024,500,26.75,84.5,271.8203,57171.664,0.001130376,5827.896432
19-06-2024,400,26.75,84.5,263.23578,74323.09,0.000176597,7576.2579
19-06-2024,300,26.75,84.5,248.86235,95478.06,2.28E-05,9732.727829
